config_id,pop_size,generations,mut_rate,elite,tour_k,board_size,num_colors,run_number,success,time,generations_executed,generations_to_solution,fitness_evals,final_fitness,fitness_improvement,diversity_loss
pop100_gen500_mut0.01_elite0_tour5,100,500,0.0100,0,5,5,2,2,True,0.0151,2,2,200,6301.60,4710.40,-0.0040
pop100_gen500_mut0.01_elite0_tour5,100,500,0.0100,0,5,5,2,3,True,0.0074,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.01_elite0_tour5,100,500,0.0100,0,5,5,2,4,True,0.0075,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.01_elite0_tour5,100,500,0.0100,0,5,5,2,5,True,0.0073,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.01_elite0_tour5,100,500,0.0100,0,5,5,2,6,True,0.0083,1,1,100,6293.20,0.00,0.0000
pop100_gen500_mut0.01_elite0_tour5,100,500,0.0100,0,5,5,2,7,True,0.0230,3,3,300,6301.60,4710.40,-0.0060
pop100_gen500_mut0.01_elite0_tour5,100,500,0.0100,0,5,5,2,8,True,0.0083,1,1,100,6293.60,0.00,0.0000
pop100_gen500_mut0.01_elite0_tour5,100,500,0.0100,0,5,5,2,9,True,0.0077,1,1,100,6293.20,0.00,0.0000
pop100_gen500_mut0.01_elite0_tour5,100,500,0.0100,0,5,5,2,10,True,0.0079,1,1,100,6293.20,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour2,200,500,0.0100,0,2,5,2,1,True,0.0224,1,1,200,6293.60,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour2,200,500,0.0100,0,2,5,2,2,True,0.0440,2,2,400,6302.00,4764.40,-0.0050
pop200_gen500_mut0.01_elite0_tour2,200,500,0.0100,0,2,5,2,3,True,0.0225,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour2,200,500,0.0100,0,2,5,2,4,True,0.0434,2,2,400,6302.00,4907.40,-0.0040
pop200_gen500_mut0.01_elite0_tour2,200,500,0.0100,0,2,5,2,5,True,0.0227,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour2,200,500,0.0100,0,2,5,2,6,True,0.0224,1,1,200,6293.60,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour2,200,500,0.0100,0,2,5,2,7,True,0.0223,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour2,200,500,0.0100,0,2,5,2,8,True,0.0446,2,2,400,6302.00,4907.40,-0.0040
pop200_gen500_mut0.01_elite0_tour2,200,500,0.0100,0,2,5,2,9,True,0.0229,1,1,200,6293.60,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour2,200,500,0.0100,0,2,5,2,10,True,0.0229,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour3,200,500,0.0100,0,3,5,2,1,True,0.0233,1,1,200,6293.20,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour3,200,500,0.0100,0,3,5,2,2,True,0.0227,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour3,200,500,0.0100,0,3,5,2,3,True,0.0220,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour3,200,500,0.0100,0,3,5,2,4,True,0.0223,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour3,200,500,0.0100,0,3,5,2,5,True,0.0222,1,1,200,6293.20,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour3,200,500,0.0100,0,3,5,2,6,True,0.0229,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour3,200,500,0.0100,0,3,5,2,7,True,0.0232,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour3,200,500,0.0100,0,3,5,2,8,True,0.0227,1,1,200,6294.00,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour3,200,500,0.0100,0,3,5,2,9,True,0.0452,2,2,400,6301.60,4710.40,-0.0070
pop200_gen500_mut0.01_elite0_tour3,200,500,0.0100,0,3,5,2,10,True,0.0226,1,1,200,6300.80,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour5,200,500,0.0100,0,5,5,2,1,True,0.0238,1,1,200,6293.20,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour5,200,500,0.0100,0,5,5,2,2,True,0.0237,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour5,200,500,0.0100,0,5,5,2,3,True,0.0469,2,2,400,6301.60,4710.40,-0.0060
pop200_gen500_mut0.01_elite0_tour5,200,500,0.0100,0,5,5,2,4,True,0.0435,2,2,400,6302.00,4764.40,-0.0040
pop200_gen500_mut0.01_elite0_tour5,200,500,0.0100,0,5,5,2,5,True,0.0234,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour5,200,500,0.0100,0,5,5,2,6,True,0.0428,2,2,400,6302.00,4907.40,-0.0050
pop200_gen500_mut0.01_elite0_tour5,200,500,0.0100,0,5,5,2,7,True,0.0228,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour5,200,500,0.0100,0,5,5,2,8,True,0.0221,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour5,200,500,0.0100,0,5,5,2,9,True,0.0225,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.01_elite0_tour5,200,500,0.0100,0,5,5,2,10,True,0.0434,2,2,400,6302.00,4907.40,-0.0040
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,5,2,1,True,0.0454,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,5,2,2,True,0.0862,2,2,600,6301.20,4693.40,-0.0040
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,5,2,3,True,0.0456,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,5,2,4,True,0.0450,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,5,2,5,True,0.0445,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,5,2,6,True,0.0446,1,1,300,6293.60,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,5,2,7,True,0.0443,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,5,2,8,True,0.0471,1,1,300,6301.60,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,5,2,9,True,0.0448,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,5,2,10,True,0.2278,5,5,1500,6302.00,4789.00,-0.0330
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,5,2,1,True,0.0434,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,5,2,2,True,0.0440,1,1,300,6293.60,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,5,2,3,True,0.0454,1,1,300,6294.00,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,5,2,4,True,0.2197,5,5,1500,6302.00,4789.00,-0.0520
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,5,2,5,True,0.0871,2,2,600,6302.00,4764.40,-0.0050
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,5,2,6,True,0.1865,4,4,1200,6301.60,4710.40,-0.0190
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,5,2,7,True,0.0498,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,5,2,8,True,0.0956,2,2,600,6302.00,4653.40,-0.0060
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,5,2,9,True,0.0463,1,1,300,6293.60,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,5,2,10,True,0.0908,2,2,600,6301.60,4710.40,-0.0040
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,5,2,1,True,0.0918,2,2,600,6302.00,4653.40,-0.0040
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,5,2,2,True,0.0446,1,1,300,6300.80,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,5,2,3,True,0.0455,1,1,300,6293.60,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,5,2,4,True,0.0450,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,5,2,5,True,0.0447,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,5,2,6,True,0.0444,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,5,2,7,True,0.0442,1,1,300,6293.20,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,5,2,8,True,0.0468,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,5,2,9,True,0.0454,1,1,300,6293.60,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,5,2,10,True,0.0455,1,1,300,6300.80,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,5,2,1,True,0.0076,1,1,100,6294.00,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,5,2,2,True,0.0081,1,1,100,6301.60,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,5,2,3,True,0.0077,1,1,100,6293.20,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,5,2,4,True,0.0079,1,1,100,6293.20,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,5,2,5,True,0.0079,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,5,2,6,True,0.0077,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,5,2,7,True,0.0079,1,1,100,6301.60,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,5,2,8,True,0.0076,1,1,100,6293.60,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,5,2,9,True,0.0144,2,2,200,6301.20,4693.40,-0.0210
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,5,2,10,True,0.0074,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,5,2,1,True,0.0083,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,5,2,2,True,0.0218,3,3,300,6302.00,4764.40,-0.0410
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,5,2,3,True,0.0076,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,5,2,4,True,0.0078,1,1,100,6301.60,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,5,2,5,True,0.0077,1,1,100,6293.20,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,5,2,6,True,0.0080,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,5,2,7,True,0.0079,1,1,100,6300.80,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,5,2,8,True,0.0078,1,1,100,6293.60,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,5,2,9,True,0.0078,1,1,100,6293.20,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,5,2,10,True,0.0215,3,3,300,6301.20,4693.40,-0.0230
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,5,2,1,True,0.0076,1,1,100,6293.60,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,5,2,2,True,0.0077,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,5,2,3,True,0.0073,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,5,2,4,True,0.0080,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,5,2,5,True,0.0311,3,3,300,6302.40,4653.80,-0.0370
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,5,2,6,True,0.0081,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,5,2,7,True,0.0080,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,5,2,8,True,0.0076,1,1,100,6293.20,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,5,2,9,True,0.0222,3,3,300,6302.40,4764.80,-0.0290
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,5,2,10,True,0.0077,1,1,100,6292.80,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,5,2,1,True,0.0231,1,1,200,6293.60,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,5,2,2,True,0.0227,1,1,200,6293.60,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,5,2,3,True,0.0221,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,5,2,4,True,0.0227,1,1,200,6300.80,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,5,2,5,True,0.0900,4,4,800,6302.00,4789.00,-0.0450
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,5,2,6,True,0.0225,1,1,200,6300.80,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,5,2,7,True,0.0432,2,2,400,6302.40,4907.80,-0.0110
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,5,2,8,True,0.0444,2,2,400,6302.00,4789.00,-0.0160
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,5,2,9,True,0.0226,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,5,2,10,True,0.0229,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,5,2,1,True,0.0239,1,1,200,6293.20,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,5,2,2,True,0.0451,2,2,400,6302.00,4710.80,-0.0180
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,5,2,3,True,0.0225,1,1,200,6293.20,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,5,2,4,True,0.0225,1,1,200,6293.20,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,5,2,5,True,0.0228,1,1,200,6293.20,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,5,2,6,True,0.0439,2,2,400,6302.00,4764.40,-0.0150
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,5,2,7,True,0.0460,2,2,400,6302.00,4653.40,-0.0120
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,5,2,8,True,0.0223,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,5,2,9,True,0.0915,4,4,800,6302.00,4789.00,-0.0660
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,5,2,10,True,0.0437,2,2,400,6302.00,4907.40,-0.0120
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,5,2,1,True,0.0224,1,1,200,6293.20,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,5,2,2,True,0.0220,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,5,2,3,True,0.0227,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,5,2,4,True,0.0226,1,1,200,6292.80,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,5,2,5,True,0.0229,1,1,200,6294.00,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,5,2,6,True,0.0496,2,2,400,6302.00,4653.40,-0.0180
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,5,2,7,True,0.0227,1,1,200,6293.60,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,5,2,8,True,0.0439,2,2,400,6301.20,4693.40,-0.0220
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,5,2,9,True,0.0246,1,1,200,6294.00,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,5,2,10,True,0.0231,1,1,200,6300.80,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,5,2,1,True,0.0438,1,1,300,6300.80,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,5,2,2,True,0.0881,2,2,600,6302.00,4907.40,-0.0140
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,5,2,3,True,0.0876,2,2,600,6301.20,4693.40,-0.0190
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,5,2,4,True,0.0445,1,1,300,6293.60,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,5,2,5,True,0.0452,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,5,2,6,True,0.0453,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,5,2,7,True,0.0453,1,1,300,6293.20,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,5,2,8,True,0.0460,1,1,300,6293.20,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,5,2,9,True,0.0912,2,2,600,6301.60,4710.40,-0.0170
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,5,2,10,True,0.0448,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,5,2,1,True,0.0910,2,2,600,6302.00,4710.80,-0.0180
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,5,2,2,True,0.0903,2,2,600,6302.00,4907.40,-0.0110
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,5,2,3,True,0.0439,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,5,2,4,True,0.0471,1,1,300,6293.20,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,5,2,5,True,0.0489,1,1,300,6293.20,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,5,2,6,True,0.0457,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,5,2,7,True,0.0446,1,1,300,6293.60,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,5,2,8,True,0.0455,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,5,2,9,True,0.0454,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,5,2,10,True,0.0450,1,1,300,6293.20,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,5,2,1,True,0.0434,1,1,300,6293.20,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,5,2,2,True,0.0461,1,1,300,6301.60,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,5,2,3,True,0.0443,1,1,300,6300.80,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,5,2,4,True,0.0468,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,5,2,5,True,0.0865,2,2,600,6301.20,4693.40,-0.0190
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,5,2,6,True,0.0459,1,1,300,6293.20,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,5,2,7,True,0.0464,1,1,300,6301.60,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,5,2,8,True,0.0452,1,1,300,6292.80,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,5,2,9,True,0.0438,1,1,300,6293.20,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,5,2,10,True,0.0456,1,1,300,6294.00,0.00,0.0000
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,5,2,1,True,0.0074,1,1,100,6293.20,0.00,0.0000
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,5,2,2,True,0.0076,1,1,100,6294.00,0.00,0.0000
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,5,2,3,True,0.0078,1,1,100,6294.00,0.00,0.0000
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,5,2,4,True,0.0074,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,5,2,5,True,0.0227,3,3,300,6302.00,4789.00,-0.0460
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,5,2,6,True,0.0074,1,1,100,6293.20,0.00,0.0000
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,5,2,7,True,0.0148,2,2,200,6302.40,4764.80,-0.0280
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,5,2,8,True,0.0076,1,1,100,6293.20,0.00,0.0000
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,5,2,9,True,0.0078,1,1,100,6293.20,0.00,0.0000
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,5,2,10,True,0.0145,2,2,200,6302.00,4907.40,-0.0180
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,5,2,1,True,0.0080,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,5,2,2,True,0.0077,1,1,100,6292.80,0.00,0.0000
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,5,2,3,True,0.0079,1,1,100,6301.60,0.00,0.0000
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,5,2,4,True,0.0183,2,2,200,6302.00,4764.40,-0.0290
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,5,2,5,True,0.0376,5,5,500,6302.00,4789.00,-0.0890
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,5,2,6,True,0.0075,1,1,100,6300.80,0.00,0.0000
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,5,2,7,True,0.0078,1,1,100,6293.20,0.00,0.0000
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,5,2,8,True,0.0156,2,2,200,6302.00,4710.80,-0.0310
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,5,2,9,True,0.0076,1,1,100,6293.60,0.00,0.0000
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,5,2,10,True,0.0150,2,2,200,6302.40,4764.80,-0.0280
pop100_gen500_mut0.05_elite0_tour5,100,500,0.0500,0,5,5,2,1,True,0.0152,2,2,200,6302.00,4907.40,-0.0240
