config_id,pop_size,generations,mut_rate,elite,tour_k,board_size,num_colors,run_number,success,time,generations_executed,generations_to_solution,fitness_evals,final_fitness,fitness_improvement,diversity_loss
pop250_gen800_mut0.02_elite1_tour3,250,800,0.0200,1,3,10,5,3,True,0.1886,2,2,500,15523.40,9323.80,-0.0080
pop250_gen800_mut0.02_elite1_tour3,250,800,0.0200,1,3,10,5,4,True,1.7197,19,19,4750,15537.80,9819.80,-0.0970
pop250_gen800_mut0.02_elite1_tour3,250,800,0.0200,1,3,10,5,5,True,0.4448,5,5,1250,15515.00,4749.20,-0.0300
pop250_gen800_mut0.02_elite1_tour4,250,800,0.0200,1,4,10,5,1,True,1.2745,14,14,3500,15528.60,9726.20,-0.0690
pop250_gen800_mut0.02_elite1_tour4,250,800,0.0200,1,4,10,5,2,True,0.7011,8,8,2000,15509.00,9553.80,-0.0450
pop250_gen800_mut0.02_elite1_tour4,250,800,0.0200,1,4,10,5,3,True,4.7626,63,63,15750,15539.20,14215.60,-0.0420
pop250_gen800_mut0.02_elite1_tour4,250,800,0.0200,1,4,10,5,4,True,0.1100,1,1,250,15530.20,0.00,0.0000
pop250_gen800_mut0.02_elite1_tour4,250,800,0.0200,1,4,10,5,5,True,3.4678,38,38,9500,15519.80,4772.80,-0.0280
pop150_gen800_mut0.025_elite1_tour2,150,800,0.0250,1,2,10,5,1,True,0.0877,2,2,300,15512.20,4608.40,-0.0100
pop150_gen800_mut0.025_elite1_tour2,150,800,0.0250,1,2,10,5,2,False,27.0454,665,,99900,15498.40,4969.20,-0.0150
pop150_gen800_mut0.025_elite1_tour2,150,800,0.0250,1,2,10,5,3,True,0.0529,1,1,150,15521.00,0.00,0.0000
pop150_gen800_mut0.025_elite1_tour2,150,800,0.0250,1,2,10,5,4,True,0.0529,1,1,150,15518.80,0.00,0.0000
pop150_gen800_mut0.025_elite1_tour2,150,800,0.0250,1,2,10,5,5,True,1.4406,36,36,5400,15526.20,9629.20,-0.1340
pop150_gen800_mut0.025_elite1_tour3,150,800,0.0250,1,3,10,5,1,True,0.8607,21,21,3150,15548.00,9701.60,-0.0720
pop150_gen800_mut0.025_elite1_tour3,150,800,0.0250,1,3,10,5,2,True,0.1343,3,3,450,15531.00,4849.00,-0.0210
pop150_gen800_mut0.025_elite1_tour3,150,800,0.0250,1,3,10,5,3,True,5.5540,138,138,20700,15584.00,14658.60,-0.0340
pop150_gen800_mut0.025_elite1_tour3,150,800,0.0250,1,3,10,5,4,False,20.3363,511,,76800,11071.00,14717.20,-0.0160
pop150_gen800_mut0.025_elite1_tour3,150,800,0.0250,1,3,10,5,5,True,0.1657,4,4,600,15535.80,9354.40,-0.0340
pop150_gen800_mut0.025_elite1_tour4,150,800,0.0250,1,4,10,5,1,True,0.2796,7,7,1050,15530.60,9740.60,-0.0480
pop150_gen800_mut0.025_elite1_tour4,150,800,0.0250,1,4,10,5,2,True,0.7397,18,18,2700,15526.00,9524.40,-0.0690
pop150_gen800_mut0.025_elite1_tour4,150,800,0.0250,1,4,10,5,3,True,0.3107,8,8,1200,15529.40,9572.40,-0.0740
pop150_gen800_mut0.025_elite1_tour4,150,800,0.0250,1,4,10,5,4,True,1.2924,60,60,9000,15509.40,9531.40,-0.0380
pop150_gen800_mut0.025_elite1_tour4,150,800,0.0250,1,4,10,5,5,True,0.3317,8,8,1200,15519.00,4945.60,-0.0450
pop175_gen800_mut0.025_elite1_tour2,175,800,0.0250,1,2,10,5,1,True,0.5707,11,11,1925,15556.80,9556.40,-0.0790
pop175_gen800_mut0.025_elite1_tour2,175,800,0.0250,1,2,10,5,2,True,10.1077,182,182,31850,15538.20,14143.60,-0.0520
pop175_gen800_mut0.025_elite1_tour2,175,800,0.0250,1,2,10,5,3,True,0.9674,19,19,3325,15514.60,14416.80,-0.0960
pop175_gen800_mut0.025_elite1_tour2,175,800,0.0250,1,2,10,5,4,True,0.6875,13,13,2275,15585.60,4931.20,-0.0610
pop175_gen800_mut0.025_elite1_tour2,175,800,0.0250,1,2,10,5,5,True,2.0060,38,38,6650,15556.60,9913.20,-0.1310
pop175_gen800_mut0.025_elite1_tour3,175,800,0.0250,1,3,10,5,1,True,1.4728,29,29,5075,15536.60,19240.20,-0.0870
pop175_gen800_mut0.025_elite1_tour3,175,800,0.0250,1,3,10,5,2,True,0.4935,10,10,1750,15540.60,9822.00,-0.0850
pop175_gen800_mut0.025_elite1_tour3,175,800,0.0250,1,3,10,5,3,True,0.3974,8,8,1400,15508.20,9490.60,-0.0620
pop175_gen800_mut0.025_elite1_tour3,175,800,0.0250,1,3,10,5,4,True,0.4104,8,8,1400,15541.00,9455.40,-0.0690
pop175_gen800_mut0.025_elite1_tour3,175,800,0.0250,1,3,10,5,5,True,0.0653,1,1,175,15523.00,0.00,0.0000
pop175_gen800_mut0.025_elite1_tour4,175,800,0.0250,1,4,10,5,1,False,27.5609,556,,97475,15373.00,5057.80,-0.0080
pop175_gen800_mut0.025_elite1_tour4,175,800,0.0250,1,4,10,5,2,True,0.2426,5,5,875,15538.20,9617.40,-0.0420
pop175_gen800_mut0.025_elite1_tour4,175,800,0.0250,1,4,10,5,3,False,24.6350,477,,83650,15416.60,9417.40,-0.0050
pop175_gen800_mut0.025_elite1_tour4,175,800,0.0250,1,4,10,5,4,True,0.2068,4,4,700,15519.20,4747.20,-0.0190
pop175_gen800_mut0.025_elite1_tour4,175,800,0.0250,1,4,10,5,5,True,0.3649,7,7,1225,15554.60,4811.80,-0.0300
pop200_gen800_mut0.025_elite1_tour2,200,800,0.0250,1,2,10,5,1,True,0.1322,2,2,400,15511.40,4589.00,-0.0090
pop200_gen800_mut0.025_elite1_tour2,200,800,0.0250,1,2,10,5,2,True,1.4514,23,23,4600,15560.20,10066.60,-0.0890
pop200_gen800_mut0.025_elite1_tour2,200,800,0.0250,1,2,10,5,3,True,0.9601,15,15,3000,15527.00,9853.20,-0.0760
pop200_gen800_mut0.025_elite1_tour2,200,800,0.0250,1,2,10,5,4,True,0.3791,6,6,1200,15522.20,9282.80,-0.0410
pop200_gen800_mut0.025_elite1_tour2,200,800,0.0250,1,2,10,5,5,True,3.1879,50,50,10000,15539.80,9780.00,-0.0810
pop200_gen800_mut0.025_elite1_tour3,200,800,0.0250,1,3,10,5,1,True,0.7739,12,12,2400,15517.80,4840.20,-0.0820
pop200_gen800_mut0.025_elite1_tour3,200,800,0.0250,1,3,10,5,2,True,1.1800,19,19,3800,15567.00,14482.80,-0.1150
pop200_gen800_mut0.025_elite1_tour3,200,800,0.0250,1,3,10,5,3,True,2.1432,34,34,6800,15527.40,5171.60,-0.0960
pop200_gen800_mut0.025_elite1_tour3,200,800,0.0250,1,3,10,5,4,True,0.4578,7,7,1400,15521.00,4771.60,-0.0600
pop200_gen800_mut0.025_elite1_tour3,200,800,0.0250,1,3,10,5,5,True,1.4040,22,22,4400,15537.40,14568.20,-0.0970
pop200_gen800_mut0.025_elite1_tour4,200,800,0.0250,1,4,10,5,1,False,31.7924,533,,106800,15367.80,4998.00,-0.0120
pop200_gen800_mut0.025_elite1_tour4,200,800,0.0250,1,4,10,5,2,True,2.2628,36,36,7200,15539.80,4874.80,-0.0730
pop200_gen800_mut0.025_elite1_tour4,200,800,0.0250,1,4,10,5,3,True,0.1332,2,2,400,15516.00,4623.40,-0.0090
pop200_gen800_mut0.025_elite1_tour4,200,800,0.0250,1,4,10,5,4,True,0.3088,5,5,1000,15511.40,9730.00,-0.0510
pop200_gen800_mut0.025_elite1_tour4,200,800,0.0250,1,4,10,5,5,True,1.0387,17,17,3400,15547.80,10073.40,-0.0830
pop225_gen800_mut0.025_elite1_tour2,225,800,0.0250,1,2,10,5,1,True,2.2847,29,29,6525,15540.20,4996.80,-0.0960
pop225_gen800_mut0.025_elite1_tour2,225,800,0.0250,1,2,10,5,2,True,2.3035,30,30,6750,15539.00,5028.20,-0.1100
pop225_gen800_mut0.025_elite1_tour2,225,800,0.0250,1,2,10,5,3,True,-0.2281,12,12,2700,15503.80,4799.80,-0.0690
pop225_gen800_mut0.025_elite1_tour2,225,800,0.0250,1,2,10,5,4,True,0.2379,3,3,675,15531.40,9405.80,-0.0160
pop225_gen800_mut0.025_elite1_tour2,225,800,0.0250,1,2,10,5,5,True,5.1138,65,65,14625,15565.40,19323.60,-0.1200
pop225_gen800_mut0.025_elite1_tour3,225,800,0.0250,1,3,10,5,1,True,0.0931,1,1,225,15520.60,0.00,0.0000
pop225_gen800_mut0.025_elite1_tour3,225,800,0.0250,1,3,10,5,2,True,2.1063,28,28,6300,15564.60,24121.00,-0.1260
pop225_gen800_mut0.025_elite1_tour3,225,800,0.0250,1,3,10,5,3,True,1.0699,14,14,3150,15528.00,9619.00,-0.0520
pop225_gen800_mut0.025_elite1_tour3,225,800,0.0250,1,3,10,5,4,True,0.0948,1,1,225,15508.00,0.00,0.0000
pop225_gen800_mut0.025_elite1_tour3,225,800,0.0250,1,3,10,5,5,False,44.0074,572,,128925,15499.20,4924.80,-0.0060
pop225_gen800_mut0.025_elite1_tour4,225,800,0.0250,1,4,10,5,1,True,0.9263,12,12,2700,15519.40,4777.00,-0.0960
pop225_gen800_mut0.025_elite1_tour4,225,800,0.0250,1,4,10,5,2,True,0.2396,3,3,675,15511.80,9392.80,-0.0210
pop225_gen800_mut0.025_elite1_tour4,225,800,0.0250,1,4,10,5,3,True,0.9672,13,13,2925,15610.80,19739.60,-0.0900
pop225_gen800_mut0.025_elite1_tour4,225,800,0.0250,1,4,10,5,4,True,1.7956,23,23,5175,15537.00,9613.80,-0.0710
pop225_gen800_mut0.025_elite1_tour4,225,800,0.0250,1,4,10,5,5,True,1.0845,14,14,3150,15537.40,9907.20,-0.0670
pop250_gen800_mut0.025_elite1_tour2,250,800,0.0250,1,2,10,5,1,True,25.6516,279,279,69750,15519.80,9666.60,-0.0610
pop250_gen800_mut0.025_elite1_tour2,250,800,0.0250,1,2,10,5,2,True,2.5545,27,27,6750,15587.40,10020.20,-0.1180
pop250_gen800_mut0.025_elite1_tour2,250,800,0.0250,1,2,10,5,3,True,0.1838,2,2,500,15532.20,4629.00,-0.0070
pop250_gen800_mut0.025_elite1_tour2,250,800,0.0250,1,2,10,5,4,True,0.1886,2,2,500,15511.20,4571.00,-0.0050
pop250_gen800_mut0.025_elite1_tour2,250,800,0.0250,1,2,10,5,5,True,0.1113,1,1,250,15523.40,0.00,0.0000
pop250_gen800_mut0.025_elite1_tour3,250,800,0.0250,1,3,10,5,1,True,0.1104,1,1,250,15523.40,0.00,0.0000
pop250_gen800_mut0.025_elite1_tour3,250,800,0.0250,1,3,10,5,2,True,16.1130,188,188,47000,15580.40,14789.40,-0.0520
pop250_gen800_mut0.025_elite1_tour3,250,800,0.0250,1,3,10,5,3,True,0.1924,2,2,500,15503.40,4623.40,-0.0060
pop250_gen800_mut0.025_elite1_tour3,250,800,0.0250,1,3,10,5,4,True,4.2331,46,46,11500,15521.40,14246.80,-0.0810
pop250_gen800_mut0.025_elite1_tour3,250,800,0.0250,1,3,10,5,5,True,0.1868,2,2,500,15534.20,4758.00,-0.0080
pop250_gen800_mut0.025_elite1_tour4,250,800,0.0250,1,4,10,5,1,True,0.1112,1,1,250,15525.00,0.00,0.0000
pop250_gen800_mut0.025_elite1_tour4,250,800,0.0250,1,4,10,5,2,True,4.4995,50,50,12500,15552.80,19304.40,-0.0300
pop250_gen800_mut0.025_elite1_tour4,250,800,0.0250,1,4,10,5,3,True,5.5556,60,60,15000,15580.40,15045.00,-0.0590
pop250_gen800_mut0.025_elite1_tour4,250,800,0.0250,1,4,10,5,4,True,5.6768,61,61,15250,15590.40,14747.40,-0.0430
pop250_gen800_mut0.025_elite1_tour4,250,800,0.0250,1,4,10,5,5,True,1.0029,11,11,2750,15507.40,9393.20,-0.0910
pop150_gen800_mut0.03_elite1_tour2,150,800,0.0300,1,2,10,5,1,True,0.4776,12,12,1800,15510.20,14060.40,-0.0720
pop150_gen800_mut0.03_elite1_tour2,150,800,0.0300,1,2,10,5,2,True,1.0508,52,52,7800,15565.00,14824.20,-0.1420
pop150_gen800_mut0.03_elite1_tour2,150,800,0.0300,1,2,10,5,3,False,25.3429,593,,89100,15488.60,14182.80,-0.0160
pop150_gen800_mut0.03_elite1_tour2,150,800,0.0300,1,2,10,5,4,True,0.0856,2,2,300,15525.00,4683.80,-0.0090
pop150_gen800_mut0.03_elite1_tour2,150,800,0.0300,1,2,10,5,5,True,0.4041,10,10,1500,15517.00,9380.20,-0.0980
pop150_gen800_mut0.03_elite1_tour3,150,800,0.0300,1,3,10,5,1,True,1.0906,26,26,3900,15562.80,14643.20,-0.0910
pop150_gen800_mut0.03_elite1_tour3,150,800,0.0300,1,3,10,5,2,True,0.9367,23,23,3450,15536.60,14344.60,-0.1080
pop150_gen800_mut0.03_elite1_tour3,150,800,0.0300,1,3,10,5,3,True,0.0524,1,1,150,15519.80,0.00,0.0000
pop150_gen800_mut0.03_elite1_tour3,150,800,0.0300,1,3,10,5,4,True,0.0537,1,1,150,15502.60,0.00,0.0000
pop150_gen800_mut0.03_elite1_tour3,150,800,0.0300,1,3,10,5,5,True,0.6504,16,16,2400,15530.60,9833.20,-0.0850
pop150_gen800_mut0.03_elite1_tour4,150,800,0.0300,1,4,10,5,1,True,0.1986,5,5,750,15530.60,9297.80,-0.0390
pop150_gen800_mut0.03_elite1_tour4,150,800,0.0300,1,4,10,5,2,True,0.1217,3,3,450,15529.40,9309.60,-0.0260
pop150_gen800_mut0.03_elite1_tour4,150,800,0.0300,1,4,10,5,3,True,0.1648,4,4,600,15506.40,9355.60,-0.0360
pop150_gen800_mut0.03_elite1_tour4,150,800,0.0300,1,4,10,5,4,True,0.5735,14,14,2100,15528.60,14420.20,-0.0940
pop150_gen800_mut0.03_elite1_tour4,150,800,0.0300,1,4,10,5,5,True,0.3593,9,9,1350,15536.60,14394.60,-0.0810
pop175_gen800_mut0.03_elite1_tour2,175,800,0.0300,1,2,10,5,1,True,2.0719,59,59,10325,15552.80,9560.20,-0.1050
pop175_gen800_mut0.03_elite1_tour2,175,800,0.0300,1,2,10,5,2,True,0.0690,1,1,175,15511.00,0.00,0.0000
pop175_gen800_mut0.03_elite1_tour2,175,800,0.0300,1,2,10,5,3,True,2.0579,39,39,6825,15536.20,9490.60,-0.1120
pop175_gen800_mut0.03_elite1_tour2,175,800,0.0300,1,2,10,5,4,True,0.4178,8,8,1400,15520.40,9367.40,-0.0780
pop175_gen800_mut0.03_elite1_tour2,175,800,0.0300,1,2,10,5,5,False,28.0129,549,,96250,15383.20,13956.20,-0.0240
pop175_gen800_mut0.03_elite1_tour3,175,800,0.0300,1,3,10,5,1,True,0.0662,1,1,175,15518.40,0.00,0.0000
pop175_gen800_mut0.03_elite1_tour3,175,800,0.0300,1,3,10,5,2,True,0.2573,5,5,875,15538.40,4848.60,-0.0370
pop175_gen800_mut0.03_elite1_tour3,175,800,0.0300,1,3,10,5,3,True,1.2373,23,23,4025,15552.40,4839.40,-0.1040
pop175_gen800_mut0.03_elite1_tour3,175,800,0.0300,1,3,10,5,4,True,0.6156,12,12,2100,15515.80,9525.60,-0.1120
pop175_gen800_mut0.03_elite1_tour3,175,800,0.0300,1,3,10,5,5,True,1.5089,30,30,5250,15523.20,9894.20,-0.0850
pop175_gen800_mut0.03_elite1_tour4,175,800,0.0300,1,4,10,5,1,False,26.5547,516,,90475,15480.20,9592.00,-0.0130
pop175_gen800_mut0.03_elite1_tour4,175,800,0.0300,1,4,10,5,2,True,0.6457,13,13,2275,15549.80,14682.20,-0.1000
pop175_gen800_mut0.03_elite1_tour4,175,800,0.0300,1,4,10,5,3,True,0.3573,7,7,1225,15543.20,19279.60,-0.0680
pop175_gen800_mut0.03_elite1_tour4,175,800,0.0300,1,4,10,5,4,True,0.0775,1,1,175,15515.40,0.00,0.0000
pop175_gen800_mut0.03_elite1_tour4,175,800,0.0300,1,4,10,5,5,True,0.1565,3,3,525,15495.80,4743.00,-0.0130
pop200_gen800_mut0.03_elite1_tour2,200,800,0.0300,1,2,10,5,1,True,17.7103,275,275,55000,15564.00,10012.20,-0.0520
pop200_gen800_mut0.03_elite1_tour2,200,800,0.0300,1,2,10,5,2,True,0.4266,7,7,1400,15528.60,9907.60,-0.0740
pop200_gen800_mut0.03_elite1_tour2,200,800,0.0300,1,2,10,5,3,True,0.0831,1,1,200,15524.20,0.00,0.0000
pop200_gen800_mut0.03_elite1_tour2,200,800,0.0300,1,2,10,5,4,True,3.9060,62,62,12400,15514.00,5084.80,-0.1060
pop200_gen800_mut0.03_elite1_tour2,200,800,0.0300,1,2,10,5,5,True,0.2510,4,4,800,15498.40,4747.60,-0.0230
pop200_gen800_mut0.03_elite1_tour3,200,800,0.0300,1,3,10,5,1,True,1.9677,30,30,6000,15543.60,14445.00,-0.0800
pop200_gen800_mut0.03_elite1_tour3,200,800,0.0300,1,3,10,5,2,True,0.3198,5,5,1000,15525.20,4773.00,-0.0490
pop200_gen800_mut0.03_elite1_tour3,200,800,0.0300,1,3,10,5,3,True,2.4051,37,37,7400,15595.40,10295.60,-0.0890
pop200_gen800_mut0.03_elite1_tour3,200,800,0.0300,1,3,10,5,4,True,2.4036,38,38,7600,15537.40,19052.40,-0.0960
pop200_gen800_mut0.03_elite1_tour3,200,800,0.0300,1,3,10,5,5,True,3.0304,63,63,12600,15560.80,14548.60,-0.0870
pop200_gen800_mut0.03_elite1_tour4,200,800,0.0300,1,4,10,5,1,True,0.0804,1,1,200,15525.00,0.00,0.0000
pop200_gen800_mut0.03_elite1_tour4,200,800,0.0300,1,4,10,5,2,True,3.3129,51,51,10200,15594.60,14617.80,-0.0740
pop200_gen800_mut0.03_elite1_tour4,200,800,0.0300,1,4,10,5,3,True,0.3280,5,5,1000,15514.40,9260.40,-0.0430
pop200_gen800_mut0.03_elite1_tour4,200,800,0.0300,1,4,10,5,4,True,0.1328,2,2,400,15527.60,4637.00,-0.0090
pop200_gen800_mut0.03_elite1_tour4,200,800,0.0300,1,4,10,5,5,True,2.3039,36,36,7200,15600.80,19851.60,-0.0760
pop225_gen800_mut0.03_elite1_tour2,225,800,0.0300,1,2,10,5,1,True,8.7528,115,115,25875,15522.20,4997.00,-0.0410
