config_id,pop_size,generations,mut_rate,elite,tour_k,board_size,num_colors,run_number,success,time,generations_executed,generations_to_solution,fitness_evals,final_fitness,fitness_improvement,diversity_loss
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,6,5,1,True,1.3213,21,21,6300,15889.40,9370.60,-0.0390
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,6,5,2,True,0.8099,13,13,3900,15889.00,9374.00,-0.0790
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,6,5,3,True,0.5016,8,8,2400,15898.20,9477.40,-0.0610
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,6,5,4,True,0.5613,9,9,2700,15400.20,13683.80,-0.0840
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,6,5,5,True,0.3765,6,6,1800,15872.80,4688.40,-0.0300
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,6,5,6,True,0.6677,11,11,3300,15893.60,9452.80,-0.0650
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,6,5,7,True,0.7055,11,11,3300,15908.20,9614.40,-0.0470
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,6,5,8,True,0.1228,2,2,600,15877.40,4734.40,-0.0050
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,6,5,9,True,1.4912,24,24,7200,15897.80,14230.60,-0.0470
pop300_gen500_mut0.01_elite0_tour2,300,500,0.0100,0,2,6,5,10,True,0.2512,4,4,1200,15873.20,4653.40,-0.0110
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,6,5,1,True,0.3167,5,5,1500,15873.20,4688.40,-0.0260
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,6,5,2,True,0.3725,6,6,1800,15873.20,4688.40,-0.0280
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,6,5,3,True,0.3098,5,5,1500,15873.60,4688.40,-0.0320
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,6,5,4,True,0.3184,5,5,1500,15883.60,9306.80,-0.0460
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,6,5,5,True,0.2487,4,4,1200,15893.20,9443.40,-0.0180
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,6,5,6,True,1.2410,20,20,6000,15896.20,9607.00,-0.0470
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,6,5,7,True,0.1265,2,2,600,15897.80,4678.40,-0.0040
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,6,5,8,True,1.4820,24,24,7200,15911.20,19032.20,-0.0450
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,6,5,9,True,0.1922,3,3,900,15391.00,8770.00,-0.0120
pop300_gen500_mut0.01_elite0_tour3,300,500,0.0100,0,3,6,5,10,True,0.5626,9,9,2700,15884.40,9444.20,-0.0880
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,6,5,1,True,0.7506,12,12,3600,15916.60,14599.20,-0.1200
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,6,5,2,True,0.2545,4,4,1200,15888.60,9301.40,-0.0250
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,6,5,3,True,0.3738,6,6,1800,15902.00,9524.20,-0.0860
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,6,5,4,True,0.4403,7,7,2100,15884.00,9373.80,-0.0360
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,6,5,5,True,0.3059,5,5,1500,15882.80,14167.80,-0.0630
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,6,5,6,True,1.3047,21,21,6300,15897.80,14331.20,-0.0320
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,6,5,7,True,0.3620,6,6,1800,15887.40,9462.80,-0.0480
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,6,5,8,True,0.0641,1,1,300,15869.80,0.00,0.0000
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,6,5,9,True,0.5708,9,9,2700,15899.00,9375.20,-0.0620
pop300_gen500_mut0.01_elite0_tour5,300,500,0.0100,0,5,6,5,10,True,0.4970,8,8,2400,15867.80,9424.80,-0.0230
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,6,5,1,True,0.0225,2,2,200,15854.40,4683.80,-0.0170
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,6,5,2,True,0.1188,11,11,1100,15893.20,14254.00,-0.1310
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,6,5,3,True,0.1381,12,12,1200,15902.80,4877.60,-0.0990
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,6,5,4,True,0.1247,11,11,1100,15902.80,14105.80,-0.1170
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,6,5,5,True,0.1771,16,16,1600,15902.40,4853.20,-0.0910
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,6,5,6,True,0.2366,21,21,2100,15902.40,9608.60,-0.0890
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,6,5,7,True,0.0326,3,3,300,15883.20,9506.80,-0.0350
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,6,5,8,True,0.1346,12,12,1200,15884.00,9433.20,-0.0540
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,6,5,9,True,0.2250,21,21,2100,15912.40,14506.00,-0.1110
pop100_gen500_mut0.03_elite0_tour2,100,500,0.0300,0,2,6,5,10,True,0.0121,1,1,100,15872.00,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,6,5,1,True,0.0989,9,9,900,15872.40,4791.00,-0.0700
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,6,5,2,True,0.0775,7,7,700,15902.40,19003.60,-0.1050
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,6,5,3,True,0.0658,6,6,600,15879.40,9449.80,-0.0550
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,6,5,4,True,0.0330,3,3,300,15902.00,9564.40,-0.0420
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,6,5,5,True,0.0123,1,1,100,15904.00,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,6,5,6,True,0.0576,5,5,500,15862.40,4688.80,-0.0810
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,6,5,7,True,0.0890,8,8,800,15863.60,4688.40,-0.0370
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,6,5,8,True,0.0440,4,4,400,15882.80,9350.20,-0.0650
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,6,5,9,True,0.0227,2,2,200,15887.40,4683.40,-0.0210
pop100_gen500_mut0.03_elite0_tour3,100,500,0.0300,0,3,6,5,10,True,0.0664,6,6,600,15888.60,9538.20,-0.0740
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,6,5,1,True,0.0133,1,1,100,15913.20,0.00,0.0000
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,6,5,2,True,0.0781,7,7,700,15892.80,14207.60,-0.0670
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,6,5,3,True,0.0797,7,7,700,15897.80,9483.20,-0.0600
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,6,5,4,True,0.0902,8,8,800,15903.20,14285.00,-0.0540
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,6,5,5,True,0.0559,5,5,500,15887.40,9366.80,-0.0690
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,6,5,6,True,0.0967,9,9,900,15901.60,14364.40,-0.0940
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,6,5,7,True,0.0553,5,5,500,15878.20,4693.40,-0.0670
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,6,5,8,True,0.0451,4,4,400,15873.20,4688.40,-0.0510
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,6,5,9,True,0.2392,22,22,2200,15906.60,14470.40,-0.0980
pop100_gen500_mut0.03_elite0_tour5,100,500,0.0300,0,5,6,5,10,True,0.0225,2,2,200,15879.00,4669.40,-0.0170
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,6,5,1,True,0.1842,6,6,1200,15421.00,4372.20,-0.0410
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,6,5,2,True,0.0346,1,1,200,15889.00,0.00,0.0000
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,6,5,3,True,0.2559,8,8,1600,15399.40,13602.40,-0.1070
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,6,5,4,True,0.0986,3,3,600,15873.20,4688.40,-0.0210
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,6,5,5,True,0.0660,2,2,400,15872.40,4664.00,-0.0160
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,6,5,6,True,0.2590,8,8,1600,15887.80,4748.40,-0.0820
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,6,5,7,True,0.1682,5,5,1000,15893.60,4743.00,-0.0370
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,6,5,8,True,0.2916,9,9,1800,15897.40,9520.80,-0.1080
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,6,5,9,True,0.1613,5,5,1000,15878.20,4693.80,-0.0630
pop200_gen500_mut0.03_elite0_tour2,200,500,0.0300,0,2,6,5,10,True,0.2875,9,9,1800,15902.00,14348.80,-0.0860
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,6,5,1,True,0.1643,5,5,1000,15878.60,9307.60,-0.0810
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,6,5,2,True,0.0635,2,2,400,15893.20,4830.80,-0.0150
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,6,5,3,True,0.0932,3,3,600,15886.60,9405.40,-0.0390
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,6,5,4,True,0.5279,16,16,3200,15888.60,9538.20,-0.1010
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,6,5,5,True,0.3178,10,10,2000,15916.20,18989.60,-0.1040
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,6,5,6,True,0.0967,3,3,600,15872.80,4688.40,-0.0260
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,6,5,7,True,0.1265,4,4,800,15882.40,9399.80,-0.0490
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,6,5,8,True,0.1244,4,4,800,15873.20,9424.80,-0.0570
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,6,5,9,True,0.1850,6,6,1200,15873.20,9508.40,-0.1100
pop200_gen500_mut0.03_elite0_tour3,200,500,0.0300,0,3,6,5,10,True,0.1641,5,5,1000,15893.60,4748.00,-0.0700
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,6,5,1,True,0.0925,3,3,600,15887.00,9405.80,-0.0490
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,6,5,2,True,0.1979,6,6,1200,15908.60,18822.60,-0.0960
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,6,5,3,True,0.1931,6,6,1200,15897.80,14100.80,-0.0620
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,6,5,4,True,0.1292,4,4,800,15873.20,4688.40,-0.0440
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,6,5,5,True,0.3166,10,10,2000,15883.20,4860.20,-0.0910
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,6,5,6,True,0.0938,3,3,600,15892.00,9447.80,-0.0400
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,6,5,7,True,0.2837,9,9,1800,15893.60,14168.60,-0.0650
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,6,5,8,True,0.1239,4,4,800,15902.80,14417.60,-0.0800
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,6,5,9,True,0.1655,5,5,1000,15888.20,9311.40,-0.0790
pop200_gen500_mut0.03_elite0_tour5,200,500,0.0300,0,5,6,5,10,True,0.0959,3,3,600,15873.20,4688.40,-0.0310
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,6,5,1,True,0.3052,5,5,1500,15913.20,4979.00,-0.0510
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,6,5,2,True,0.7722,12,12,3600,15912.00,9611.60,-0.0980
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,6,5,3,True,0.5067,8,8,2400,15897.40,9484.00,-0.1080
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,6,5,4,True,1.0179,16,16,4800,15403.40,9046.20,-0.1070
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,6,5,5,True,0.8711,14,14,4200,15893.20,4989.40,-0.0950
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,6,5,6,True,0.3722,6,6,1800,15896.20,14201.80,-0.1030
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,6,5,7,True,0.0654,1,1,300,15889.00,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,6,5,8,True,0.1891,3,3,900,15888.20,9329.40,-0.0320
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,6,5,9,True,0.1256,2,2,600,15892.80,4658.80,-0.0150
pop300_gen500_mut0.03_elite0_tour2,300,500,0.0300,0,2,6,5,10,True,0.6123,10,10,3000,15902.80,14361.20,-0.1160
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,6,5,1,True,0.5654,9,9,2700,15888.20,9448.00,-0.1260
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,6,5,2,True,0.6793,11,11,3300,15892.80,9506.20,-0.0900
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,6,5,3,True,0.4907,8,8,2400,15878.20,18792.60,-0.0850
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,6,5,4,True,0.2504,4,4,1200,15399.40,13584.80,-0.0700
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,6,5,5,True,0.0648,1,1,300,15845.60,0.00,0.0000
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,6,5,6,True,0.1865,3,3,900,15877.80,9395.20,-0.0240
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,6,5,7,True,0.4421,7,7,2100,15878.20,9307.20,-0.0850
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,6,5,8,True,0.1879,3,3,900,15869.00,9301.80,-0.0240
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,6,5,9,True,0.4362,7,7,2100,15897.00,14312.80,-0.0930
pop300_gen500_mut0.03_elite0_tour3,300,500,0.0300,0,3,6,5,10,True,0.2460,4,4,1200,15888.60,4749.20,-0.0550
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,6,5,1,True,0.3058,5,5,1500,15888.60,14164.20,-0.0630
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,6,5,2,True,0.3691,6,6,1800,15917.40,9728.40,-0.1050
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,6,5,3,True,0.4429,7,7,2100,15884.40,9600.20,-0.0930
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,6,5,4,True,0.4281,7,7,2100,15911.60,14442.60,-0.1190
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,6,5,5,True,0.2448,4,4,1200,15902.80,9386.80,-0.0700
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,6,5,6,True,0.1250,2,2,600,15863.60,4678.40,-0.0130
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,6,5,7,True,0.1941,3,3,900,15388.40,4204.00,-0.0380
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,6,5,8,True,0.3748,6,6,1800,15912.80,14443.80,-0.1190
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,6,5,9,True,0.3161,5,5,1500,15872.80,4813.00,-0.0650
pop300_gen500_mut0.03_elite0_tour5,300,500,0.0300,0,5,6,5,10,True,0.1793,3,3,900,15882.80,9424.80,-0.0360
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,6,5,1,True,0.0654,5,5,500,15893.60,4748.00,-0.0640
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,6,5,2,True,0.0345,3,3,300,15863.20,9341.80,-0.0420
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,6,5,3,True,0.0539,4,4,400,15873.20,4688.40,-0.0450
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,6,5,4,True,0.1257,11,11,1100,15893.20,14152.00,-0.1330
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,6,5,5,True,0.2889,26,26,2600,15892.40,9524.60,-0.1120
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,6,5,6,True,0.0748,7,7,700,15896.60,9515.00,-0.1490
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,6,5,7,True,0.0699,6,6,600,15887.40,9366.80,-0.1100
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,6,5,8,True,0.0451,4,4,400,15889.00,4752.60,-0.0520
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,6,5,9,True,0.0226,2,2,200,15893.60,4741.40,-0.0250
pop100_gen500_mut0.05_elite0_tour2,100,500,0.0500,0,2,6,5,10,True,0.0433,4,4,400,15878.60,9442.80,-0.0450
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,6,5,1,True,0.0894,8,8,800,15887.40,9599.00,-0.1320
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,6,5,2,True,0.0435,4,4,400,15879.00,9453.80,-0.0810
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,6,5,3,True,0.1301,12,12,1200,15426.40,9048.60,-0.1470
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,6,5,4,True,0.0856,8,8,800,15882.80,9489.40,-0.1070
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,6,5,5,True,0.0655,6,6,600,15902.00,14167.20,-0.1090
pop100_gen500_mut0.05_elite0_tour3,100,500,0.0500,0,3,6,5,6,True,0.0775,7,7,700,15882.00,14081.80,-0.1180
